2026-01-26 20:11:22,200 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:11:22,201 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:17:34,951 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:17:34,953 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:25:00,984 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:25:00,989 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:27:03,444 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:27:03,445 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:06,265 - openai._base_client - INFO - [_base_client.py:960] - Retrying request to /embeddings in 0.808997 seconds
2026-01-26 20:28:09,165 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-26 20:28:09,190 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,192 - app.kb.vectordb - INFO - [vectordb.py:59] - Chroma 连接成功: ./storage/chroma_db
2026-01-26 20:28:09,235 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,237 - app.kb.vectordb - INFO - [vectordb.py:91] - 集合创建成功: chunks_1
2026-01-26 20:28:09,250 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-26 20:28:09,251 - app.kb.vectordb - INFO - [vectordb.py:236] - 向量检索成功: 返回 0 条结果
2026-01-29 20:26:15,116 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:26:15,131 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:26:15,169 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:26:15,193 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:27:37,695 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:27:37,696 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:27:37,969 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:27:37,970 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:27:44,709 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:27:45,134 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:27:45,140 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:27:45,144 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:27:45,160 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:27:45,162 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:27:45,206 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1923
2026-01-29 20:27:45,209 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:27:45,229 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:27:45,230 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:27:48,063 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:27:48,182 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:27:48,196 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1923
2026-01-29 20:27:48,199 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:27:48,210 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:27:48,213 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:27:49,830 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:27:49,918 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:27:49,932 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1923
2026-01-29 20:27:49,937 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:27:49,951 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:27:49,953 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:28:33,218 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:28:33,643 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:28:33,651 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1923
2026-01-29 20:28:33,653 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:28:33,659 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:28:33,661 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:28:51,367 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:28:51,368 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:28:51,633 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:28:51,633 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:29:00,342 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='原子轨道', course_id=1, top_k=10
2026-01-29 20:29:00,776 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:29:00,785 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:29:00,787 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:29:00,802 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:29:00,805 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:29:00,855 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1923
2026-01-29 20:29:00,857 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:29:00,867 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:29:00,869 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:29:07,499 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:29:07,889 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:29:07,902 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1923
2026-01-29 20:29:07,907 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:29:07,918 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:29:07,922 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:34:31,681 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:34:31,682 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:34:32,058 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:34:32,059 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:34:41,293 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:34:41,737 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:34:41,742 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:34:41,745 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:34:41,755 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:34:41,758 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:34:41,763 - app.kb.vectordb - ERROR - [vectordb.py:118] - 集合不存在: chunks_1, 错误: Collection chunks_1 does not exist.
2026-01-29 20:34:41,765 - app.kb.vectordb - WARNING - [vectordb.py:120] - 尝试创建新集合: chunks_1
2026-01-29 20:34:41,831 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:34:41,832 - app.kb.vectordb - INFO - [vectordb.py:96] - 集合创建成功: chunks_1
2026-01-29 20:34:41,834 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:34:41,847 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:34:41,848 - app.kb.vectordb - INFO - [vectordb.py:220] - Chroma返回结果: ids=0
2026-01-29 20:34:41,849 - app.kb.vectordb - INFO - [vectordb.py:257] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:34:41,852 - app.kb.vectordb - INFO - [vectordb.py:258] - results['ids']: [[]]
2026-01-29 20:34:41,854 - app.kb.vectordb - INFO - [vectordb.py:276] - 向量检索成功: 返回 0 条结果
2026-01-29 20:34:41,856 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:34:41,859 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:34:41,861 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:34:43,017 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:34:43,110 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:34:43,129 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 0
2026-01-29 20:34:43,135 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:34:43,141 - app.kb.vectordb - INFO - [vectordb.py:220] - Chroma返回结果: ids=0
2026-01-29 20:34:43,143 - app.kb.vectordb - INFO - [vectordb.py:257] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:34:43,148 - app.kb.vectordb - INFO - [vectordb.py:258] - results['ids']: [[]]
2026-01-29 20:34:43,153 - app.kb.vectordb - INFO - [vectordb.py:276] - 向量检索成功: 返回 0 条结果
2026-01-29 20:34:43,155 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:34:43,156 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:34:43,157 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:34:45,037 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:34:45,152 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:34:45,169 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 0
2026-01-29 20:34:45,171 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:34:45,179 - app.kb.vectordb - INFO - [vectordb.py:220] - Chroma返回结果: ids=0
2026-01-29 20:34:45,181 - app.kb.vectordb - INFO - [vectordb.py:257] - results类型: <class 'dict'>, keys: dict_keys(['ids', 'distances', 'metadatas', 'embeddings', 'documents', 'uris', 'data'])
2026-01-29 20:34:45,183 - app.kb.vectordb - INFO - [vectordb.py:258] - results['ids']: [[]]
2026-01-29 20:34:45,188 - app.kb.vectordb - INFO - [vectordb.py:276] - 向量检索成功: 返回 0 条结果
2026-01-29 20:34:45,195 - app.services.kb_service - INFO - [kb_service.py:269] - 知识检索完成: 查询='什么是原子轨道？', 结果数=0
2026-01-29 20:34:45,197 - app.api.v1.kb - INFO - [kb.py:102] - kb_service返回结果数: 0
2026-01-29 20:34:45,201 - app.api.v1.kb - INFO - [kb.py:117] - 转换后hits数: 0
2026-01-29 20:35:11,397 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:35:11,412 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=search_knowledge
2026-01-29 20:47:34,320 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:47:34,321 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:47:34,599 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:47:34,600 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:48:33,957 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:48:34,415 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:48:34,428 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:48:34,431 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:48:34,450 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:48:34,452 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:48:34,515 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 20:48:34,516 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:48:34,554 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:48:34,557 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:48:35,605 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:48:35,705 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:48:35,715 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 20:48:35,718 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:48:35,735 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:48:35,743 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 20:55:34,834 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:55:34,835 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:55:35,127 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:55:35,128 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:56:23,222 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 20:56:25,905 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 20:56:26,725 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 20:56:26,732 - app.kb.vectordb - INFO - [vectordb.py:51] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:56:26,734 - app.kb.vectordb - INFO - [vectordb.py:52] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 20:56:26,746 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 20:56:26,748 - app.kb.vectordb - INFO - [vectordb.py:63] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 20:56:26,794 - app.kb.vectordb - INFO - [vectordb.py:114] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 20:56:26,795 - app.kb.vectordb - INFO - [vectordb.py:203] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 20:56:26,836 - app.kb.vectordb - ERROR - [vectordb.py:280] - 向量检索失败: Cannot open header file
2026-01-29 20:56:26,840 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 21:00:53,609 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:00:53,610 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:00:53,879 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:00:53,880 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:01:47,256 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 21:01:50,363 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 21:01:50,767 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 21:01:50,774 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:01:50,775 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:01:50,785 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:01:50,788 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:01:50,830 - app.kb.vectordb - INFO - [vectordb.py:145] - 获取集合成功: chunks_1, 向量数: 1559
2026-01-29 21:01:50,832 - app.kb.vectordb - INFO - [vectordb.py:234] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 21:01:50,842 - app.kb.vectordb - ERROR - [vectordb.py:312] - 向量检索失败: Cannot open header file
2026-01-29 21:01:50,844 - app.kb.vectordb - WARNING - [vectordb.py:316] - 检测到数据库损坏，尝试重新初始化...
2026-01-29 21:01:50,847 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:01:50,849 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:01:50,861 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:01:50,862 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:01:50,864 - app.kb.vectordb - INFO - [vectordb.py:321] - 数据库重新初始化成功，请重新执行查询
2026-01-29 21:01:50,866 - app.services.kb_service - ERROR - [kb_service.py:273] - 知识检索失败: 向量检索失败: Cannot open header file
2026-01-29 21:04:55,777 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:04:55,778 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:04:56,163 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:04:56,163 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:04:56,165 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:05:04,591 - app.services.analytics_service - INFO - [analytics_service.py:50] - 学习事件已记录: user_id=3, event_type=view_home
2026-01-29 21:05:09,981 - app.api.v1.kb - INFO - [kb.py:94] - API搜索请求: query='什么是原子轨道？', course_id=1, top_k=10
2026-01-29 21:05:10,401 - httpx - INFO - [_client.py:1013] - HTTP Request: POST https://api.siliconflow.cn/v1/embeddings "HTTP/1.1 200 OK"
2026-01-29 21:05:10,408 - app.kb.vectordb - INFO - [vectordb.py:54] - Chroma持久化目录（绝对路径）: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:05:10,409 - app.kb.vectordb - INFO - [vectordb.py:55] - 当前工作目录: E:\接单项目\原子物理智能课堂系统\backend
2026-01-29 21:05:10,423 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientStartEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:05:10,426 - app.kb.vectordb - INFO - [vectordb.py:67] - Chroma 连接成功: E:\接单项目\原子物理智能课堂系统\storage\chroma_db
2026-01-29 21:05:10,433 - app.kb.vectordb - INFO - [vectordb.py:73] - Chroma连接测试成功
2026-01-29 21:05:10,437 - app.kb.vectordb - ERROR - [vectordb.py:171] - 集合不存在: chunks_1, 错误: Collection chunks_1 does not exist.
2026-01-29 21:05:10,440 - app.kb.vectordb - WARNING - [vectordb.py:173] - 尝试创建新集合: chunks_1
2026-01-29 21:05:10,515 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event ClientCreateCollectionEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:05:10,517 - app.kb.vectordb - INFO - [vectordb.py:149] - 集合创建成功: chunks_1
2026-01-29 21:05:10,519 - app.kb.vectordb - INFO - [vectordb.py:256] - 使用embedding查询，维度: 1024, top_k: 10, where: None
2026-01-29 21:05:10,536 - chromadb.telemetry.product.posthog - ERROR - [posthog.py:59] - Failed to send telemetry event CollectionQueryEvent: capture() takes 1 positional argument but 3 were given
2026-01-29 21:05:10,539 - app.kb.vectordb - INFO - [vectordb.py:273] - Chroma返回结果: ids=0
